text,label
"Saudi Arabia's STC Launches New 5G Network in Riyadh: Saudi Arabia's STC has launched a new 5G network in Riyadh, aiming to provide customers with high-speed internet services.",Business
"Global Gold Demand Rises 10% in 2023: Global gold demand has risen 10% in 2023, driven by a surge in demand from the jewelry and investment sectors. Miners expect demand to remain strong in the coming months.",Business
"UAE's Masdar Launches New Renewable Energy Project in Egypt: UAE's Masdar has launched a new renewable energy project in Egypt, aiming to support the country's clean energy plans and reduce its reliance on fossil fuels.",World
"India's Tata Motors Launches New Electric Bus: India's Tata Motors has launched a new electric bus, aiming to support the country's electric mobility plans and reduce air pollution in urban areas.",Business
"Saudi Arabia's Al Rajhi Bank Launches New Mobile Payment Service: Saudi Arabia's Al Rajhi Bank has launched a new mobile payment service, aiming to provide customers with secure and convenient mobile payment solutions.",Business
"Global Oil Refining Capacity to Increase by 10% by 2025: Global oil refining capacity is expected to increase by 10% by 2025, driven by a surge in demand for petroleum products from emerging markets. Refiners expect capacity to continue growing in the coming years.",Business
"UAE's Emaar Properties Launches New $1.1 Billion Development Project: UAE's Emaar Properties has launched a new $1.1 billion development project, Emaar South, aiming to provide luxury residential and commercial units in Dubai.",Business
"India's Government Approves $1.5 Billion Investment in New IT Park: India's government has approved a $1.5 billion investment in a new IT park, aiming to support the country's IT industry and create new job opportunities.",Business
Saudi Arabia's Aramco Signs $5 Billion Deal with US-based McDermott: Saudi Arabia's Aramco has signed a $5 billion deal with US-based McDermott to develop a new offshore oil field in Saudi Arabia.,Business
"Global Natural Gas Demand Rises 5% in 2023: Global natural gas demand has risen 5% in 2023, driven by a surge in demand from the power generation and industrial sectors. Gas producers expect demand to remain strong in the coming months.",Business
"UAE's DP World Launches New Logistics Service for E-commerce Companies: UAE's DP World has launched a new logistics service for e-commerce companies, aiming to provide businesses with secure and efficient logistics solutions.",Business
"India's Reliance Industries Launches New Digital Payments Service: India's Reliance Industries has launched a new digital payments service, JioPay, aiming to provide customers with secure and convenient digital payment solutions.",Business
"Egypt's Government Approves $1.8 Billion Investment in New Transportation Project: Egypt's government has approved a $1.8 billion investment in a new transportation project, aiming to support the country's economic growth and reduce traffic congestion.",Business
"UAE's Masdar Launches New Renewable Energy Project in Morocco: UAE's Masdar has launched a new renewable energy project in Morocco, aiming to support the country's clean energy plans and reduce its reliance on fossil fuels.",Business
"India's Tata Steel Acquires $1.1 Billion Stake in Indian Steel Firm: India's Tata Steel has acquired a $1.1 billion stake in Indian steel firm, Neelachal Ispat Nigam, expanding its presence in the Indian steel market.",Business
"Saudi Arabia's Al Rajhi Bank Launches New Digital Banking Platform for SMEs: Saudi Arabia's Al Rajhi Bank has launched a new digital banking platform for SMEs, aiming to provide businesses with secure and convenient online banking solutions.",Business
"Global Aluminum Demand Rises 6% in 2023: Global aluminum demand has risen 6% in 2023, driven by a surge in demand from the transportation and packaging sectors. Miners expect demand to remain strong in the coming months.",Business
"UAE's Emaar Properties Launches New $2.2 Billion Development Project in Dubai: UAE's Emaar Properties has launched a new $2.2 billion development project in Dubai, aiming to provide luxury residential and commercial units.",Business
"India's Government Approves $2.5 Billion Investment in New Infrastructure Project: India's government has approved a $2.5 billion investment in a new infrastructure project, aiming to support the country's economic growth and create new job opportunities.",Business
Saudi Arabia's Aramco Signs $1.5 Billion Deal with US-based Jacobs Engineering: Saudi Arabia's Aramco has signed a $1.5 billion deal with US-based Jacobs Engineering to develop a new oil field in Saudi Arabia.,Business
Global Copper Prices Rise 10% Amid Supply Chain Disruptions: Global copper prices have risen 10% in recent weeks due to supply chain disruptions caused by weather-related mine closures and logistical issues. Miners expect copper prices to remain high in the short term.,Business
"UAE's DP World Launches New Logistics Service for Automotive Companies: UAE's DP World has launched a new logistics service for automotive companies, aiming to provide businesses with secure and efficient logistics solutions.",Business
"India's Reliance Industries Launches New E-commerce Platform for Fashion: India's Reliance Industries has launched a new e-commerce platform for fashion, aiming to provide customers with a convenient and secure online shopping experience.",Business
"Saudi Arabia's Al Rajhi Bank Launches New Mobile Payment Service for Merchants: Saudi Arabia's Al Rajhi Bank has launched a new mobile payment service for merchants, aiming to provide businesses with secure and convenient mobile payment solutions.",Business
"Global Zinc Demand Rises 8% in 2023: Global zinc demand has risen 8% in 2023, driven by a surge in demand from the construction and automotive sectors. Miners expect demand to remain strong in the coming months.",Business
"UAE's Masdar Launches New Renewable Energy Project in Jordan: UAE's Masdar has launched a new renewable energy project in Jordan, aiming to support the country's clean energy plans and reduce its reliance on fossil fuels.",Business
"India's Tata Motors Launches New Electric Vehicle in India: India's Tata Motors has launched a new electric vehicle in India, aiming to support the country's electric mobility plans and reduce air pollution in urban areas.",Business
Saudi Arabia's Aramco Signs $2.5 Billion Deal with China's Sinopec: Saudi Arabia's Aramco has signed a $2.5 billion deal with China's Sinopec to develop a new refining and petrochemical complex in China.,Business
